id,link,bedrooms,bathrooms,area_m2,price,date,condition,location,latitude,longitude
P1753731821_16,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192159356,3,3,142,310.000.000,2025-07-28 14:43:41.842108,Usado,"Niza, Cúcuta, Norte de santander",7.9220642353751,-72.488570806745
P1753731824_17,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158236,5,3,210,250.000.000,2025-07-28 14:43:44.343798,Usado,"Atalaya, Cúcuta, Norte de santander",7.9128493181668,-72.52100944519
P1753731828_18,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192158214,4,4,199,480.000.000,2025-07-28 14:43:48.095355,Usado,"Niza, Cúcuta, Norte de santander",7.9162285894052,-72.486290931702
P1753731830_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159354,6,6,293,1.000.000.000,2025-07-28 14:43:50.632121,Usado,"La ceiba, Cúcuta, Norte de santander",7.8956249881981,-72.495159982934
P1753731833_20,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192159755,3,3,350,1.000.000.000,2025-07-28 14:43:53.639748,Usado,"Latino, Cúcuta, Norte de santander",7.8890971,-72.4966896
P1753731843_0,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158408,3,3,102,400.000.000,2025-07-28 14:44:03.314535,Usado,"San luis, Cúcuta, Norte de santander",7.8867635854534,-72.48452042068
P1753731845_1,https://www.fincaraiz.com.co/casa-en-venta-en-zulima-cucuta/192177382,3,3,257,620.000.000,2025-07-28 14:44:05.877276,Usado,"Zulima, Cúcuta, Norte de santander",7.9115655553049,-72.489762235103
P1753731848_2,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159331,3,5,261,1.000.000.000,2025-07-28 14:44:08.248503,Usado,"Caobos, Cúcuta, Norte de santander",7.8849050268642,-72.494939714015
P1753731850_3,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158964,3,4,166,450.000.000,2025-07-28 14:44:10.599952,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9041799794435,-72.49948096277
P1753731853_4,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192340835,6,4,108,570.000.000,2025-07-28 14:44:13.296942,Usado,"Ceiba ii, Cúcuta, Norte de santander",7.9020502937219,-72.499542581384
P1753731855_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159134,5,5,184,350.000.000,2025-07-28 14:44:15.631964,Usado,"La cabrera, Cúcuta, Norte de santander",7.8792997833251,-72.503160953456
P1753731857_6,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192581311,4,1,180,260.000.000,2025-07-28 14:44:17.918595,Usado,"El contento, Cúcuta, Norte de santander",7.915885431828,-72.512773178046
P1753731863_7,https://www.fincaraiz.com.co/casa-en-venta-en-villas-del-escobal-cucuta/192159476,3,2,105,165.000.000,2025-07-28 14:44:23.167127,Usado,"Villas del escobal, Cúcuta, Norte de santander",7.9116936648059,-72.464511394501
P1753731866_8,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159680,5,4,244,860.000.000,2025-07-28 14:44:26.949256,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.8914841515827,-72.493448741734
P1753731869_9,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192159904,6,3,250,200.000.000,2025-07-28 14:44:29.540707,Usado,"Cúcuta, Norte de santander",7.8957247,-72.5339098
P1753731871_10,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159461,3,3,183,1.200.000.000,2025-07-28 14:44:31.623732,Usado,"Caobos, Cúcuta, Norte de santander",7.8837019551044,-72.493350505829
P1753731873_11,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158768,3,2,90,198.000.000,2025-07-28 14:44:33.862436,Usado,"San luis, Cúcuta, Norte de santander",7.8943553359134,-72.481288489762
P1753731876_12,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159657,4,3,190,550.000.000,2025-07-28 14:44:36.531283,Usado,"Caobos, Cúcuta, Norte de santander",7.8843876896308,-72.495114326412
P1753731878_13,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159869,4,2,429,1.200.000.000,2025-07-28 14:44:38.763203,Usado,"Caobos, Cúcuta, Norte de santander",7.8845364735113,-72.494813919002
P1753731881_14,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159398,5,7,306,900.000.000,2025-07-28 14:44:41.086600,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.8989711352451,-72.498806957155
P1753731883_15,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192681874,8,6,360,1.100.000.000,2025-07-28 14:44:43.697370,Usado,"La ceiba, Cúcuta, Norte de santander",7.894382975347,-72.502000683543
P1753731886_16,https://www.fincaraiz.com.co/casa-en-venta-en-molinos-del-norte-b-cucuta/192409386,2,1,72,130.000.000,2025-07-28 14:44:46.277439,Usado,"Molinos del norte b, Cúcuta, Norte de santander",7.9476238,-72.5086859
P1753731888_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159809,12,5,346,600.000.000,2025-07-28 14:44:48.734813,Usado,"La ceiba, Cúcuta, Norte de santander",7.9063863849109,-72.494685172969
P1753731891_18,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159910,3,4,271,1.090.000.000,2025-07-28 14:44:51.139457,Usado,"La ceiba, Cúcuta, Norte de santander",7.8960857,-72.4998659
P1753731894_19,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192612685,3,3,69,365.000.000,2025-07-28 14:44:54.266693,Usado,"Prados del Este, Cúcuta, Norte de santander",7.9112580296848,-72.47043090767
P1753731896_20,https://www.fincaraiz.com.co/casa-en-venta-en-aniversario-i-cucuta/192158322,3,1,54,220.000.000,2025-07-28 14:44:56.285704,Usado,"Aniversario i, Cúcuta, Norte de santander",7.8897933110879,-72.473886688965
P1753731905_0,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159154,5,5,258,800.000.000,2025-07-28 14:45:05.854909,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.8983723824374,-72.498905238572
P1753731907_1,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192159618,4,4,200,110.000.000,2025-07-28 14:45:07.656784,Usado,"Atalaya, Cúcuta, Norte de santander",7.9140621851304,-72.506161779238
P1753731909_2,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159475,9,9,313,1.200.000.000,2025-07-28 14:45:09.997985,Usado,"Popular, Cúcuta, Norte de santander",7.8927139198374,-72.495002746582
P1753731913_3,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192158428,3,2,120,250.000.000,2025-07-28 14:45:13.158764,Usado,"San martin ii, Cúcuta, Norte de santander",7.9003861018527,-72.472333967562
P1753731915_4,https://www.fincaraiz.com.co/casa-en-venta-en-cr-parque-central-cucuta/191320265,3,4,200,450.000.000,2025-07-28 14:45:15.176469,Usado,"Cr parque central, Cúcuta, Norte de santander",7.903623652998,-72.482446585598
P1753731918_5,https://www.fincaraiz.com.co/casa-en-venta-en-las-lomas-i-cucuta/192159527,5,5,497,1.950.000.000,2025-07-28 14:45:18.156135,Usado,"Las lomas i, Cúcuta, Norte de santander",7.8760067769638,-72.491148107401
P1753731920_6,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192505140,8,6,362,1.100.000.000,2025-07-28 14:45:20.722219,Usado,"Quinta bosch, Cúcuta, Norte de santander",7.893569012123,-72.4981088622
P1753731923_7,https://www.fincaraiz.com.co/casa-en-venta-en-universidad-libre-cucuta/192159783,4,3,106,450.000.000,2025-07-28 14:45:23.116058,Usado,"Universidad libre, Cúcuta, Norte de santander",7.9128443369093,-72.49928522855
P1753731924_8,https://www.fincaraiz.com.co/casa-en-venta-en-san-cayetano/192159095,2,1,59,64.000.000,2025-07-28 14:45:24.616543,Usado,"San cayetano, Norte de santander",7.8733772755015,-72.552265226841
P1753731926_9,https://www.fincaraiz.com.co/casa-en-venta-en-callejon-cucuta/192159622,6,3,462,1.100.000.000,2025-07-28 14:45:26.873689,Usado,"Callejon, Cúcuta, Norte de santander",7.8924631537501,-72.505396001688
P1753731929_10,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192159762,3,3,160,315.000.000,2025-07-28 14:45:29.228998,Usado,"Tasajero, Cúcuta, Norte de santander",7.9183391,-72.4960914
P1753731931_11,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192158841,5,3,56,280.000.000,2025-07-28 14:45:31.671352,Usado,"San luis, Cúcuta, Norte de santander",7.8993173441415,-72.480422258377
P1753731933_12,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192158797,4,3,110,270.000.000,2025-07-28 14:45:33.765877,Usado,"Tasajero, Cúcuta, Norte de santander",7.9191140015889,-72.491201934281
P1753731936_13,https://www.fincaraiz.com.co/casa-en-venta-en-el-salado-cucuta/192159650,7,3,186,210.000.000,2025-07-28 14:45:36.432170,Usado,"El salado, Cúcuta, Norte de santander",7.9395514,-72.50919
P1753731939_14,https://www.fincaraiz.com.co/casa-en-venta-en-bocono-villa-del-rosario/192159411,5,6,342,2.500.000.000,2025-07-28 14:45:39.166960,Usado,"Bocono, Villa del rosario, Norte de santander",7.8940801771182,-72.466176040471
P1753731941_15,https://www.fincaraiz.com.co/casa-en-venta-en-trigal-del-norte-cucuta/192158991,3,1,86,90.000.000,2025-07-28 14:45:41.266492,Usado,"Trigal del norte, Cúcuta, Norte de santander",7.9437420510589,-72.509988784659
P1753731944_16,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159235,6,5,191,550.000.000,2025-07-28 14:45:44.074246,Usado,"Popular, Cúcuta, Norte de santander",7.8922000000001,-72.4955
P1753731946_17,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-cucuta/192158873,10,6,193,450.000.000,2025-07-28 14:45:46.442657,Usado,"Aeropuerto, Cúcuta, Norte de santander",7.922763142322,-72.517835128629
P1753731949_18,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159725,4,6,710,1.100.000.000,2025-07-28 14:45:49.758945,Usado,"Quinta oriental, Cúcuta, Norte de santander",7.8951824120162,-72.499070651829
P1753731952_19,https://www.fincaraiz.com.co/casa-en-venta-en-motilones-cucuta/192341088,4,4,66,330.000.000,2025-07-28 14:45:52.053012,Usado,"Motilones, Cúcuta, Norte de santander",7.915675948823,-72.524424176313
P1753731954_20,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192158912,4,2,187,430.000.000,2025-07-28 14:45:54.869650,Usado,"Latino, Cúcuta, Norte de santander",7.8887899881821,-72.500439279102
